ORGANISMO_DE_CUENCA,ESTADO,MUNICIPIO,ACUIFERO,SUBTIPO,LONGITUD,LATITUD,ALC_mg/L,CALIDAD_ALC,CONDUCT_mS/cm,CALIDAD_CONDUC,SDT_M_mg/L,CALIDAD_SDT_ra,CALIDAD_SDT_salin,FLUORUROS_mg/L,CALIDAD_FLUO,DUR_mg/L,CALIDAD_DUR,COLI_FEC_NMP/100_mL,CALIDAD_COLI_FEC,N_NO3_mg/L,CALIDAD_N_NO3,AS_TOT_mg/L,CALIDAD_AS,CD_TOT_mg/L,CALIDAD_CD,CR_TOT_mg/L,CALIDAD_CR,HG_TOT_mg/L,CALIDAD_HG,PB_TOT_mg/L,CALIDAD_PB,MN_TOT_mg/L,CALIDAD_MN,FE_TOT_mg/L,CALIDAD_FE,SEMAFORO,CONTAMINANTES,CUMPLE_CON_ALC,CUMPLE_CON_COND,CUMPLE_CON_SDT_ra,CUMPLE_CON_SDT_salin,CUMPLE_CON_FLUO,CUMPLE_CON_DUR,CUMPLE_CON_CF,CUMPLE_CON_NO3,CUMPLE_CON_AS,CUMPLE_CON_CD,CUMPLE_CON_CR,CUMPLE_CON_HG,CUMPLE_CON_PB,CUMPLE_CON_MN,CUMPLE_CON_FE
1,16,124,60,5,-99.17501,18.83821,0.1794195099914608,0,-0.2046635816299845,4,-0.09952097615003994,1,1,-0.4222258894686702,1,-0.029417042046788914,1,0.029982825783970806,0,0.13442259729964198,1,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,16,183,60,5,-99.16624,18.86836,-1.030800926309245,3,-0.5976696344777981,0,-0.23199521586267755,3,1,-0.40896796075842723,1,-0.6440549120691884,2,-0.1532980668688603,1,0.0730219353024397,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,16,102,56,5,-98.92501,18.86758,-0.9554194237930658,3,-0.6476007313560039,0,-0.21816548754102855,3,1,-0.45524073155104017,1,-0.7757476817460314,2,-0.17274728925409422,4,-0.16250035069006355,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.1743866835715438,0,-0.05998455885928686,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,16,185,269,5,-99.20771,18.60531,0.3330982955534548,0,-0.021851339833972847,4,-0.03910689979757334,1,1,-0.17562841545814975,3,0.05917940768616952,1,-0.17274728925409422,4,-0.20588778984335662,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,16,124,60,5,-99.18458,18.77216,-0.8290975202591274,3,-0.5855895303943611,0,-0.22617217235882534,3,1,-0.3749652730074509,1,-0.5554584623362299,1,-0.09529161414096961,1,0.10563396810551832,1,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06382350009599094,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,16,230,269,5,-99.37027,18.76767,0.5540115497988222,0,-0.22238106761902526,4,-0.17005259059044975,3,1,-0.45524073155104017,1,-0.21214721962101568,1,-0.17274728925409422,4,-0.11735497105441729,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.05168195059338879,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,14,370,56,5,-98.86337,18.96856,-0.9471866317093877,3,-0.6580701548949826,0,-0.23563461805258518,3,1,-0.45524073155104017,1,-0.770265503701318,2,-0.17274728925409422,4,-0.3768066926337536,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.17446639953596293,0,-0.05981654872516287,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,19,156,97,5,-97.66029,17.24958,0.8956724212714702,0,-0.35767823335351845,0,-0.1497447263707652,3,1,-0.45524073155104017,1,0.18967222042246415,1,-0.17274728925409422,4,-0.5154557475290446,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.021549557517575275,1,1.3120827555296877,1,-0.08656199744644805,1,0.5784774563910025,2,-0.0676136641969816,0,Amarillo,113,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1,19,429,212,5,-97.54652,17.66765,-0.19345736479846765,0,-0.323048601647666,0,-0.14210198177195918,1,1,-0.45524073155104017,1,-0.28525749036868236,1,-0.17274728925409422,4,-0.13165213536214934,2,-0.2732936967537141,2,-0.03321868948261033,1,0.06573718113429743,1,1.3763362464236168,1,-0.08656199744644805,1,-0.1882041174041956,0,-0.062647429157123,0,Verde,42,2,2,2,2,1.0,0,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,19,155,83,5,-97.77236,17.80557,0.5955185432206999,0,-0.012992596839452458,4,-0.023457470380970548,1,1,-0.3216216069027083,2,0.5347433257749761,0,-0.17274728925409422,4,1.570037130082822,0,-0.2732936967537141,2,-0.03321868948261033,1,0.002815560324372859,1,1.7404393614892169,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.067162024051487,0,Rojo,97,2,2,2,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,19,297,128,5,-97.96749,17.61476,0.8956724212714702,0,-0.5831735095776738,0,-0.22835581367276991,3,1,-0.42612528026580054,1,-0.06078261410758483,1,-0.17274728925409422,4,-0.5090990002025302,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.014032659459952978,1,1.9760354947669583,1,-0.08656199744644805,1,-0.18690208998534955,0,-0.06710782723402764,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,19,214,128,5,-98.14664,17.85734,0.3811229160415783,0,-0.2723121644972311,4,-0.15411200899865432,3,1,-0.45524073155104017,1,-0.07191394008669812,1,-0.17274728925409422,4,-0.277857323871976,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0037941258987088168,1,2.7470773854941117,1,-0.08656199744644805,1,-0.18756638968884243,0,-0.05389283657685574,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,19,48,219,5,-98.2704,17.53781,0.2524855397341053,0,-0.43418555921528545,0,-0.1672138568823218,3,1,-0.45524073155104017,1,-0.07747960307625476,1,-0.17274728925409422,4,-0.4902686354805919,2,-0.2732936967537141,2,-0.03321868948261033,1,0.0004827298926969787,1,4.995949566781642,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06833628842977295,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,16,373,56,6,-99.09035,18.982331,-1.0209387274590054,3,-0.22801844952462916,4,-0.15702353075058043,3,1,0.20198858933594896,3,0.11946138180920704,1,-0.12941305692208177,1,0.12059079487166227,1,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,0.0342546738996157,1,Amarillo,99,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,16,438,56,5,-98.969544,18.913047,-0.3893292097893132,0,-0.6725662797951069,0,-0.2676613573237723,3,1,0.34751385388485195,0,0.10298701936011949,1,-0.17274728925409422,4,-0.12308851726567552,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06230598920712909,0,Rojo,101,2,2,2,2,0.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,16,438,56,5,-99.07,18.919158,-0.2183272575512458,0,0.0659307498390019,4,-0.11917374797554112,1,1,0.3365435677755921,0,0.8883855521314054,0,-0.17274728925409422,4,-0.07374576537646907,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.056994701096112634,0,Rojo,109,2,2,2,2,0.0,1,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,16,438,56,5,-99.01,18.899089,0.06836257511267567,0,0.4202804696198174,4,-0.05075298680527775,1,1,0.6659641023171602,0,0.49294519672340575,0,-0.1537855160514476,1,0.05205786237411099,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06145690573359925,0,Rojo,109,2,2,2,2,0.0,1,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,19,314,83,6,-97.859258,17.716749,0.7670350449639972,0,-0.3520408514479146,0,-0.17522054170011855,3,1,-0.45524073155104017,1,0.10618727557911449,1,-0.17274728925409422,4,-0.4262214077002413,2,-0.2732936967537141,2,-0.03321868948261033,1,0.05938669829251309,1,2.44722776132244,1,0.5375064813504308,1,-0.17170291276943253,0,-0.0250673559308086,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,19,339,212,6,-97.584348,17.689281,-0.21918484005996225,0,0.6828213983665126,4,0.411087151094,2,3,-0.20100045157814428,2,2.7944024995349737,0,-0.17274728925409422,4,-0.16451531965393973,2,-0.2732936967537141,2,-0.03321868948261033,1,0.860778752418504,0,1.547678888807429,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06564451316262515,0,Rojo,122,2,2,1,1,1.0,1,1.0,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1,19,155,83,6,-97.778111,17.812971,0.29536466516992965,0,-0.4051933094150369,0,-0.19814877549653662,3,1,-0.45524073155104017,1,-0.00512598421201839,1,-0.17274728925409422,4,-0.49182783765502003,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0027573123735195318,1,1.7618571917871935,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06564270660204317,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,9,212,30,5,-104.32958,26.36715,-0.3143764985274922,0,1.0331444167861825,1,0.47528620572397057,2,3,-0.00270343157474448,3,1.2959089618897324,0,-0.17274728925409422,4,2.948515298877231,0,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18674265805651127,0,-0.0591625737944867,0,Rojo,76,2,1,1,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,9,212,30,5,-104.05814,26.55391,-1.479959765249505,1,1.5566155937351145,3,0.37644004224607946,0,0,-0.19268175121093298,3,0.6664358171686697,0,-0.09480416495838229,1,1.9877063736010354,0,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.17505098327503665,0,-0.04342743112545494,0,Rojo,52,2,1,2,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,9,212,30,5,-104.18966,26.49838,-1.3567680378723816,3,1.1619988603428426,1,0.33975486817181055,0,0,1.0107222406607743,0,0.2578304425251727,1,-0.17274728925409422,4,0.9109501372119637,0,-0.11985348321050103,0,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18249113995415686,0,-0.05558558384216949,0,Rojo,58,2,1,2,2,0.0,2,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,9,287,138,5,-104.55594,25.18228,0.6237758868829083,0,-0.15714850556846605,4,-0.09639109026671937,1,1,0.7660484661101713,0,-0.4771988401906255,1,-0.17274728925409422,4,0.35257860941199476,1,0.8348856232806025,1,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Rojo,102,2,2,2,2,0.0,2,1.0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2,9,245,138,5,-104.11991,25.22352,1.2290147424095685,0,-0.16600724856298643,4,-0.11975605232592634,1,1,-0.011126115696545934,3,-0.17424477637898553,1,-0.14257418485193932,1,0.03726127361604686,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,9,245,138,5,-104.2005,25.19079,0.3181334807763521,0,-0.290834990758501,4,-0.1765307264884853,3,1,-0.19938870338199705,2,-0.3296625759645611,1,-0.16840899152906713,1,-0.43484523498837385,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.10915245268854336,0,-0.06962255956414155,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,9,245,138,5,-104.02016,25.2657,1.041204173000658,0,0.621615537677099,4,0.2230756339633721,0,0,0.1990250523301299,3,0.6139454929478619,0,-0.17274728925409422,4,0.6644270801857268,1,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Amarillo,88,2,2,2,2,1.0,1,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,9,245,138,5,-103.9979,25.29312,-0.3204224552139435,0,1.3552805256778329,1,0.5180127874334861,2,3,0.040501818457459274,3,1.7851296255391635,0,-0.17274728925409422,4,3.3884253620273728,0,-0.2221469589059764,0,-0.03321868948261033,1,-0.023817587103926837,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.0657745855245276,0,Rojo,76,2,1,1,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,9,245,138,5,-103.9074,25.2521,0.13032291136744178,0,1.2747464984549204,1,0.5071673689075613,2,3,-0.2611550536085411,2,1.5075978405649215,0,-0.17274728925409422,4,7.548008431872255,0,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Rojo,76,2,1,1,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,9,203,260,5,-103.8946,25.75665,-0.3049002118061751,0,-0.2900296504862719,4,-0.13809863936306077,1,1,-0.32307737946697035,2,-0.08451460109505442,1,-0.13721224384347885,1,0.876264845271411,0,-0.16815873562225328,0,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18807125746349704,0,-0.06962255956414155,0,Rojo,117,2,2,2,2,1.0,2,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,9,203,260,5,-103.87814,25.74547,-0.16275591098641734,0,-0.44465498275426407,0,-0.1951644657008124,3,1,-0.3527127495251607,1,-0.24188288727532,1,-0.1532980668688603,1,0.16846609763747436,1,-0.24772032782984527,0,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.1878055375820999,0,-0.06962255956414155,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,9,203,260,5,-103.87056,25.72986,-0.15327962426510025,0,-0.5082768642603651,0,-0.20156981355504977,3,1,-0.3613434011561424,1,-0.33022999530634645,1,-0.17274728925409422,4,-0.06671424332431392,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,9,203,265,5,-103.65114,25.47861,0.7374913275387143,0,-0.2111063038078175,4,-0.10170461746398451,1,1,-0.006810789881055077,3,-0.03758019995357166,1,-0.17274728925409422,4,-0.2593675848558358,2,-0.11985348321050103,0,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18833697734489416,0,-0.06613589764092327,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,9,203,265,5,-103.62177,25.52502,0.3679161454073442,0,1.0250910140638911,1,0.3669048085085214,0,0,-0.3270287621413957,2,1.0888454274420143,0,0.7392213864485168,2,1.0152251409084434,0,0.40866280788278847,1,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Rojo,49,2,1,2,2,1.0,1,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2,9,203,265,5,-103.59594,25.49591,0.4816315860631507,0,-0.25217865769150294,4,-0.12572467191737485,1,1,-0.15888703096913695,3,-0.35231677231410297,1,-0.16840899152906713,1,0.43262241193157513,1,-0.10280457059458847,0,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.15645059157723612,0,-0.06346218797959526,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,9,203,158,5,-103.60639,25.61817,-0.45652079934725,0,-0.03473678418963887,4,-0.07251661190092533,1,1,0.012790147859186623,3,0.041160295474330415,1,-0.17274728925409422,4,0.2381304112205163,1,0.8689834485124276,1,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Rojo,29,2,2,2,2,1.0,2,1.0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2,9,203,265,5,-103.54249,25.51222,-0.3333290719701266,0,-0.49619676017692815,0,-0.20724728097130568,3,1,-0.2895426186116497,2,-0.47379404585676416,1,-0.17274728925409422,4,-0.3853412855820573,2,-0.2079395317260493,0,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18249113995415686,0,-0.06962255956414155,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,9,203,265,5,-103.53596,25.50964,-0.636570247052276,0,-0.622635182916901,0,-0.23891008002350203,3,1,-0.29339001753148497,2,-0.6063147079033037,1,-0.17274728925409422,4,-0.4643700474860851,2,-0.2420373569578744,0,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,9,142,158,5,-103.538,25.59531,-0.35622652495285667,0,0.2922313663353864,4,-0.019745280147264753,1,1,-0.12930365278824174,3,0.10874469772281573,1,-0.17274728925409422,4,0.3988184290354607,1,0.4825414292184095,1,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Rojo,29,2,2,2,2,1.0,2,1.0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2,9,142,158,5,-103.50867,25.56933,-0.3655741742978664,0,0.2922313663353864,4,0.09380406817785318,0,0,-0.1137060895997205,3,0.38482941031977314,1,-0.17274728925409422,4,1.2098686241076795,0,0.32625973023921095,1,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Rojo,33,2,2,2,2,1.0,2,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2,9,142,158,5,-103.5023,25.5515,-0.44035536905794403,0,-0.2545946785081903,4,-0.10709093270504778,1,1,-0.2597512729215742,2,-0.19494848613383725,1,-0.17274728925409422,4,0.7212734325700537,1,0.049214900230631894,0,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.15273051323767603,0,-0.06962255956414155,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,9,142,158,5,-103.501283,25.557981,-0.2627500315027599,0,0.2471323110905553,4,0.0009265242914105471,1,1,-0.18509093712585262,3,0.1418748632344507,1,-0.17274728925409422,4,1.212771498740578,0,0.11883129341227487,0,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18753981770070272,0,-0.06962255956414155,0,Rojo,117,2,2,2,2,1.0,2,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,9,203,146,5,-103.49377,25.32396,0.08362754376782915,0,0.1118351453560621,4,-0.05111692702426851,1,1,0.03837015148836138,3,-0.08567225899688219,1,-0.14257418485193932,1,0.11356407036465924,1,0.6871283806093602,1,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Rojo,29,2,2,2,2,1.0,2,1.0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2,6,398,158,5,-103.48221,25.53584,-0.4375682259046155,0,-0.15634316529623693,4,-0.07178873146294382,1,1,-0.20968309508642108,2,-0.11764476660668924,1,-0.17274728925409422,4,1.6272101952920057,0,-0.03460892013093824,0,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18700837793790842,0,-0.06962255956414155,0,Rojo,117,2,2,2,2,1.0,2,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,6,398,158,5,-103.47512,25.53947,-0.26699506492090624,0,0.47987564976477276,4,0.16200646521672205,0,0,-0.22819220340346624,2,0.5394368493740692,0,-0.16840899152906713,1,5.46808862258631,0,0.14440466233614366,0,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.17823962185180245,0,-0.06962255956414155,0,Rojo,97,2,2,2,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,6,398,158,5,-103.45091,25.52089,-0.4375682259046155,0,0.1609609019620388,4,0.046419051665255874,0,0,-0.0866703134062837,3,0.24678705402129444,1,-0.17274728925409422,4,2.5700836179557562,0,0.2609055652115462,1,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Rojo,33,2,2,2,2,1.0,2,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2,6,398,158,5,-103.44817,25.56234,-0.8166196947573025,3,-0.2562053590526486,4,-0.11269561207750556,1,1,-0.2823157476676349,2,-0.22255695739353298,1,-0.17274728925409422,4,-0.017705040761806266,2,-0.1113290269025448,0,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06891800093716999,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,6,398,158,5,-103.44813,25.57216,-0.6934279673801793,0,-0.1531218042073204,4,-0.10454335117211244,1,1,-0.27051359152165383,2,-0.15077493211832407,1,-0.16353449970319395,1,0.32139228708948736,1,-0.006194065771083945,0,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18647693817511413,0,-0.0690083289662689,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,9,142,158,5,-103.39419,25.71844,-1.104038472553633,3,-0.5565972805941126,0,-0.21365262882554312,3,1,-0.21555817722076404,2,-0.669814191800604,2,-0.17274728925409422,4,-0.4001904074595369,2,0.14156317690015827,0,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,9,203,146,5,-103.44236,25.38962,-0.36175793213407814,0,1.3713873311224154,1,0.49435667319908655,2,3,-0.014297620211545245,3,1.3922027235372478,0,-0.13672479466089152,1,13.995656645462464,0,0.047794157512639136,0,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Rojo,76,2,1,1,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,9,142,158,5,-103.43683,25.67909,-1.0853431738636137,3,-0.5123035656215107,0,-0.12557909582977855,3,1,-0.315434573504595,2,-0.7250311343199953,2,-0.10211590269719203,1,-0.38924948580157553,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.12270416663979801,0,0.07105431295451545,1,Amarillo,99,2,2,0,0,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2,9,142,158,5,-103.41213,25.81251,-1.18816731665872,3,-0.34157142790893597,0,-0.16830567753929407,3,1,0.23453550452266322,0,-0.6587708032967255,2,-0.17274728925409422,4,-0.13222832053491487,2,1.8606618656713416,1,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Rojo,102,2,2,2,2,0.0,2,1.0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2,9,142,158,5,-103.41669,25.62614,-0.15992588870765306,0,-0.4881433574546369,0,-0.19399985700004194,3,1,-0.39134271435539825,1,-0.46551150447885553,1,-0.09480416495838229,1,-0.35325458397313214,2,0.22396625454373564,1,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Rojo,29,2,2,2,2,1.0,2,1.0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2,9,139,146,5,-103.40289,25.1457,0.24300925301278797,0,1.113678444009095,1,0.5560081462961216,2,3,0.3362316165118216,0,0.9927840322243129,0,-0.17274728925409422,4,3.5076328449483496,0,0.7865803708688502,1,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Rojo,79,2,1,1,1,0.0,1,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2,6,398,158,5,-103.36106,25.67098,-0.8545248416425713,3,-0.5243836697049475,0,-0.23454279739561287,3,1,1.5232581670355814,0,-0.9123290515097514,3,-0.16840899152906713,1,-0.47398960527053313,2,0.11883129341227487,0,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Rojo,101,2,2,2,2,0.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
